zone_id	2010
2120	107
2121	568
2122	201
2123	1390
2124	32
2125	577
2126	62
2127	207
2128	482
2129	671
2130	805
2131	483
2132	249
2133	207
2134	175
2135	731
2136	257
2137	64
2138	472
2139	575
2140	731
2141	151
2142	489
2143	179
2144	208
2145	331
2146	614
2147	35
2148	840
2149	376
2150	188
2151	419
2152	874
2153	559
2154	449
2155	580
2156	154
2157	388
2158	854
2159	691
2160	510
2161	430
2162	557
2163	543
2164	504
2165	6
2166	1163
2167	456
2168	151
2169	274
2170	170
2171	281
2172	0
2173	33
2174	353
2175	178
2176	544
2177	452
2178	181
2179	405
2180	212
2181	166
2182	162
2183	377
2184	350
2185	190
2186	543
2187	231
2188	73
2189	12
2190	639
2191	337
2192	341
2193	282
2194	255
2195	1185
2196	251
2197	212
2198	853
2199	845
2200	1037
2201	116
2202	485
2203	852
2204	837
2205	598
2206	338
2207	541
2208	284
2209	70
2210	413
2211	133
2212	194
2213	529
2214	592
2215	945
2216	1013
2217	889
2218	410
2219	152
2220	114
2221	229
2222	395
2223	123
2224	894
2225	92
2226	344
2227	947
2228	233
2229	505
2230	578
2231	584
2232	155
2233	362
2234	470
2235	459
2236	482
2237	265
2238	296
2239	88
2240	606
2241	992
2242	596
2243	179
2244	369
2245	441
2246	830
2247	606
2248	401
2249	93
2250	408
2251	904
2252	319
2253	211
2254	388
2255	57
2256	376
2257	196
2258	407
2259	988
2260	432
2261	190
2262	45
2263	69
2264	159
2265	307
2266	160
2267	538
2268	464
2269	469
2270	481
2271	279
2272	252
2273	525
2274	0
2275	0
2276	196
2277	132
2278	50
2279	14
2280	143
2281	14
2282	1
2283	88
2284	235
2285	60
2286	0
2287	115
2288	18
2289	4
2290	0
2291	3
2292	3
2293	9
2294	4
2295	1016
2296	203
2297	321
2298	69
2299	231
2300	509
2301	279
2302	651
2303	233
2304	188
2305	650
2306	394
2307	867
2308	237
2309	54
2310	574
2311	1
2312	1165
2313	0
2314	607
2315	509
2316	581
2317	617
2318	911
2319	819
2320	379
2321	1370
2322	347
2323	638
2324	629
2325	186
2326	937
2327	614
2328	256
2329	387
2330	326
2331	206
2332	19
2333	11
2334	138
2335	18
2336	609
2337	126
2338	128
2339	225
2340	138
2341	127
2342	191
2343	241
2344	363
2345	696
2346	253
2347	232
2348	152
2349	172
2350	544
2351	378
2352	299
2353	866
2354	229
2355	190
2356	478
2357	392
2358	335
2359	414
2360	242
2361	439
2362	217
2363	1800
2364	383
2365	755
2366	1723
2367	735
2368	938
2369	236
2370	855
2371	605
2372	396
2373	279
2374	823
2375	379
2376	423
2377	41
2378	29
2379	33
2380	157
2381	11
2382	23
2383	632
2384	522
2385	198
2386	531
2387	939
2388	772
2389	526
2390	624
2391	1110
2392	0
2393	1051
2394	1127
2395	1425
2396	628
2397	983
2398	2473
2399	1342
2400	1498
2401	162
2402	506
2403	22
2404	261
2405	995
2406	1262
2407	259
2408	1003
2409	1841
2410	24
2411	483
2412	354
2413	614
2414	551
2415	148
2416	1354
2417	1411
2418	754
2419	1454
2420	477
2421	600
2422	630
2423	332
2424	460
2425	582
2426	551
2427	995
2428	836
2429	455
2430	350
2431	323
2432	768
2433	602
2434	993
2435	414
2436	113
2437	140
2438	283
2439	11
2440	1697
2441	1492
2442	131
2443	635
2444	587
2445	147
2446	170
2447	153
2448	162
2449	106
2450	147
2451	486
2452	132
2453	1408
2454	997
2455	752
2456	530
2457	169
2458	204
2459	77
2460	533
2461	312
2462	803
2463	680
2464	43
2465	1238
2466	393
2467	466
2468	1390
2469	917
2470	1448
2471	436
2472	612
2473	891
2474	544
2475	1023
2476	329
2477	273
2478	405
2479	943
2480	430
2481	1194
2482	475
2483	229
2484	271
2485	897
2486	1425
2487	562
2488	895
2489	606
2490	341
2491	920
2492	367
2493	670
2494	647
2495	354
2496	1161
2497	286
2498	649
2499	707
2500	649
2501	215
2502	428
2503	280
2504	345
2505	677
2506	549
2507	165
2508	728
2509	328
2510	274
2511	442
2512	348
2513	273
2514	770
2515	946
2516	653
2517	1075
2518	231
2519	534
2520	426
2521	22
2522	127
2523	1
2524	427
2525	372
2526	1702
2527	873
2528	558
2529	125
2530	563
2531	442
2532	414
2533	592
2534	645
2535	570
2536	747
2537	1610
2538	461
2539	348
2540	402
2541	335
2542	338
2543	208
2544	82
2545	204
2546	96
2547	41
2548	86
2549	1033
2550	366
2551	168
2552	392
2553	357
2554	141
2555	251
2556	83
2557	629
2558	54
2559	362
2560	500
2561	692
2562	409
2563	406
2564	443
2565	465
2566	347
2567	574
2568	153
2569	478
2570	115
2571	51
2572	197
2573	237
2574	248
2575	232
2576	224
2577	38
2578	149
2579	360
2580	513
2581	1159
2582	929
2583	201
2584	640
2585	620
2586	1882
2587	322
2588	586
2589	624
2590	383
2591	639
2592	440
2593	526
2594	289
2595	591
2596	110
2597	150
2598	0
2599	368
2600	586
2601	244
2602	439
2603	433
2604	195
2605	676
2606	258
2607	290
2608	181
2609	999
2610	526
2611	359
2612	356
2613	429
2614	154
2615	289
2616	590
2617	939
2618	1215
2619	618
2620	505
2621	363
2622	496
2623	242
2624	21
2625	158
2626	333
2627	455
2628	595
2629	421
2630	429
2631	840
2632	600
2633	305
2634	740
2635	820
2636	567
2637	344
2638	215
2639	162
2640	306
2641	822
2642	1706
2643	514
2644	276
2645	437
2646	572
2647	562
2648	49
2649	828
2650	204
2651	279
2652	437
2653	313
2654	270
2655	221
2656	302
2657	906
2658	186
2659	260
2660	367
2661	550
2662	288
2663	462
2664	220
2665	596
2666	447
2667	941
2668	623
2669	97
2670	162
2671	94
2672	531
2673	185
2674	544
2675	235
2676	99
2677	846
2678	221
2679	450
2680	491
2681	278
2682	131
2683	139
2684	391
2685	168
2686	731
2687	66
2688	80
2689	283
2690	308
2691	89
2692	26
2693	508
2694	124
2695	81
2696	402
2697	164
2698	434
2699	434
2700	281
2701	423
2702	144
2703	58
2704	517
2705	512
2706	146
2707	231
2708	263
2709	532
2710	294
2711	118
2712	12
2713	23
2714	599
2715	200
2716	230
2717	467
2718	304
2719	267
2720	110
2721	263
2722	179
2723	114
2724	196
2725	191
2726	182
2727	158
2728	295
2729	197
2730	220
2731	106
2732	644
2733	404
2734	335
2735	565
2736	154
2737	419
2738	465
2739	241
2740	222
2741	570
2742	211
2743	276
2744	276
2745	157
2746	206
2747	305
2748	92
2749	202
2750	381
2751	240
2752	816
2753	568
2754	355
2755	339
2756	407
2757	336
2758	251
2759	128
2760	0
2761	339
2762	315
2763	398
2764	290
2765	820
2766	318
2767	466
2768	579
2769	772
2770	189
2771	412
2772	255
2773	325
2774	175
2775	280
2776	132
2777	227
2778	210
2779	617
2780	0
2781	437
2782	496
2783	593
2784	229
2785	270
2786	210
2787	140
2788	190
2789	233
2790	116
2791	666
2792	496
2793	387
